WEO Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Estimates Start After,Subject Descriptor
968,12.557500000000001,11.68,10.611,10.623,12.1875,4.0,3.9,3.7,3.7,3.4,3.4,3.5,5.441,9.206,10.994,9.882,7.323,7.85,9.611,7.173,7.646,7.331,8.288,7.838,8.027,7.153,7.144,6.314,5.544,6.284,6.971,7.146,6.794,7.096,6.802,6.812,5.902,4.927,4.187,3.912,7.9,6.0,5.5,5.5,5.5,5.5,2019.0,Unemployment rate
714,-2.58,-2.792,-5.159,-7.481,5.487,2.575,14.732,-6.834,-2.965,-9.211,4.89,-3.677,13.454,18.532,28.259,-49.553,4.701,36.394,-5.401,4.203,5.768,-24.105,8.466,1.867,11.114,19.163,23.885,29.245,12.499,36.784,4.098,15.174,26.972,-0.768,10.0,14.959,-7.608,-1.046,13.799,14.127,2.509,8.132,10.183,4.308,6.103,4.069,2018.0,Volume of imports of goods and services
714,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,44.289,44.006,7.547,61.528,70.828,95.8,98.982,129.326,145.235,150.37,172.37,198.542,276.455,344.932,376.429,464.201,659.639,727.961,828.26,984.798,1043.404,1258.433,1324.86,1470.527,1565.161,1736.943,1975.376,2152.813,1988.044,2195.663,2485.656,2.0,2.0,2.0,2019.0,General government revenue
862,0.114,0.12,0.144,0.17,0.201,0.231,0.244,0.256,0.28,0.313,0.41,0.412,0.463,0.496,0.39,0.582,0.619,0.698,0.768,0.766,0.822,0.913,0.978,1.056,1.165,1.292,1.389,1.501,1.696,1.715,1.683,1.76,1.75,1.759,1.758,1.911,2.089,2.109,2.106,2.227,2.175,2.195,2.303,2.411,2.533,2.661,2019.0,"Gross domestic product, current prices"
862,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government primary net lending/borrowing
862,-12.947,-14.247,-7.87,1.128,-2.456,1.834,8.89,9.213,10.019,10.384,7.327,-17.866,-13.512,-18.018,2.472,4.117,4.496,-3.22,0.924,-8.428,-1.695,-4.08,-8.51,-3.865,-3.41,-7.323,-8.741,-13.8,-4.871,-4.734,-6.421,-6.966,-9.502,-1.506,-9.085,-2.755,-4.468,-1.993,0.818,2.282,-7.084,-6.997,-2.641,-2.472,-2.18,-1.337,2019.0,Current account balance
135,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Volume of Imports of goods
716,20646.512,18149.973,18308.052,17191.252,15756.482,16774.049,15380.493,14519.823,14400.918,14427.318,13723.935,13501.33,13205.154,13195.06,13234.587,13249.626,13200.528,13088.627,13173.333,13261.478,13086.423,13177.917,13242.326,13824.913,14032.395,14661.104,15575.372,15630.939,16544.964,16549.985,17250.673,17606.948,17763.21,18220.216,19007.06,19225.733,19627.345,19987.408,20099.926,19979.175,18252.076,18378.121,19047.263,2.0,2.0,2.0,2011.0,"Gross domestic product per capita, constant prices"
716,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,8.637,14.574,21.693,34.84,29.516,18.27,-3.997,120.552,36.608,13.027,33.101,16.7,13.749,13.712,4.415,20.101,21.846,14.498,9.408,5.663,1.511,7.142,10.785,11.93,12.104,11.678,2019.0,Gross national savings
456,3.135,3.143,2.487,2.037,1.861,1.622,1.833,1.649,1.785,1.713,1.896,2.128,1.993,1.927,1.882,1.819,1.798,1.748,1.75,1.628,1.641,1.583,1.496,1.599,1.639,1.652,1.612,1.558,1.609,1.582,1.578,1.667,1.672,1.601,1.582,1.387,1.279,1.289,1.276,1.247,1.236,1.212,1.204,1.19,1.179,1.169,2019.0,Gross domestic product based on purchasing-power-parity (PPP) share of world total
456,10.359,17.241,-27.359,-32.414,-13.595,-22.497,26.068,-11.068,23.353,-2.52,22.235,32.12,2.784,-1.9,9.192,3.715,-1.989,3.837,1.792,-8.713,4.051,-0.96,-8.53,20.491,9.141,12.643,2.659,3.855,-3.93,-8.557,7.472,10.193,4.218,1.839,2.088,4.051,5.868,-0.361,8.801,-4.524,-10.82,11.214,2.983,2.232,2.525,2.403,2019.0,Volume of exports of goods and services
722,163.961,166.264,171.883,180.745,188.042,198.667,205.92,197.754,188.338,183.982,177.313,170.27,164.929,160.903,210.931,221.821,227.236,227.964,231.64,229.15,229.414,229.419,233.298,230.219,225.372,223.992,226.091,231.885,242.329,238.11,237.898,241.276,245.6,247.212,243.618,242.595,244.658,246.787,239.882,239.574,241.179,239.963,239.67,239.417,238.724,237.464,2019.0,Implied PPP conversion rate
722,29.665,33.013,38.266,43.005,47.176,52.687,54.85,52.017,50.936,51.348,50.881,50.516,50.266,50.516,69.479,73.307,75.135,76.614,77.31,77.686,78.747,81.937,83.166,81.929,83.329,84.514,87.818,93.243,98.417,93.944,97.978,100.658,101.799,101.722,100.9,101.868,104.78,103.95,105.11,105.781,108.441,109.422,112.471,112.955,115.677,116.535,2019.0,"Inflation, end of period consumer prices"
722,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,574.5,506.7,525.3,515.0,541.9,568.426,630.49,680.2,763.369,841.753,974.0,1068.395,1076.71,1297.7,1308.5,1325.468,1416.75,1538.543,1694.0,1659.0,1926.959,2026.436,2334.646,2376.789,2425.45,2789.071,3007.971,3058.587,3395.251,2.0,2.0,2.0,2019.0,General government revenue
942,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,6.013,4.241,4.669,8.635,21.253,17.243,14.897,16.68,14.303,12.429,8.751,6.373,12.622,11.592,10.063,8.18,11.381,10.929,15.109,14.982,14.355,17.827,16.68,15.654,17.445,18.265,19.178,19.865,20.511,2019.0,Gross national savings
942,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,919.042,857.424,753.078,828.735,850.281,862.398,665.704,635.06,790.669,886.57,1193.289,1396.534,1852.114,2048.415,2637.631,2931.863,3007.346,2690.416,2654.978,2647.202,3049.379,3153.963,3196.747,2.0,2.0,2.0,2019.0,General government net debt
718,39.996,42.934,43.675,45.067,46.479,47.539,50.271,52.117,54.165,55.316,58.84,57.638,60.329,62.156,63.806,62.484,58.685,59.198,65.361,66.706,67.541,71.699,74.29,78.708,98.128,98.578,100.0,111.811,150.889,192.381,184.294,188.39,209.231,217.677,222.606,227.314,225.25,236.293,241.508,244.312,253.211,260.783,267.531,275.548,283.798,292.294,2017.0,"Gross domestic product, deflator"
718,11038.718,10482.517,10205.175,10154.583,10529.282,11519.335,11534.973,11594.458,12166.556,13338.041,14262.252,14462.034,15428.436,16213.83,15402.648,15251.477,16531.968,18331.438,18419.973,18399.815,19011.924,18563.887,18443.568,17345.61,16913.703,18353.017,19664.448,21602.461,20672.552,20363.579,20980.19,22697.506,23302.952,24253.252,24960.865,25684.899,26670.113,27643.69,28367.473,29195.227,24964.859,25784.879,26975.707,2.0,2.0,2.0,2015.0,"Gross domestic product per capita, constant prices"
724,6004.176,6116.956,6225.828,6127.723,6231.876,5811.822,5819.52,5958.153,6080.777,6381.886,6484.686,5966.397,5390.861,5393.788,5582.571,5022.918,3777.904,3113.149,3087.079,2836.353,2944.341,3479.326,4398.752,4809.005,5126.301,5357.246,5583.531,6033.47,6359.258,6561.915,6912.759,7349.093,8464.552,10218.43,10683.922,8494.486,9034.249,9374.924,9699.136,10218.115,9902.854,10174.419,10605.296,2.0,2.0,2.0,2018.0,"Gross domestic product, constant prices"
576,9488.349,10969.161,11938.493,13293.562,14703.677,15053.666,15577.655,17422.598,19565.764,21750.435,23835.266,25552.027,27044.794,30088.209,33086.807,35129.53,36914.285,39332.069,37602.212,40007.606,43833.258,43136.354,45120.475,48756.577,54301.677,58717.055,63910.028,68628.442,67576.792,66148.973,75294.318,80052.391,82064.961,83001.788,84423.191,86974.748,89386.079,94940.971,100091.783,101458.096,95603.308,101408.889,104691.502,2.0,2.0,2.0,2019.0,"Gross domestic product per capita, current prices"
576,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,1.966,0.682,2.701,4.357,7.905,4.804,1.983,5.663,2.414,5.204,4.593,1.197,2.232,0.678,2.06,2.556,2.16,7.12,3.589,-0.094,5.685,7.962,7.337,5.962,4.6,2.863,3.657,5.341,3.717,3.84,-10.773,1.165,2.368,2.504,2.618,2.614,2020.0,General government net lending/borrowing
936,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,-3.066,16.486,20.174,7.747,-5.136,-3.607,8.833,20.323,5.232,8.901,26.762,15.058,20.599,9.033,2.532,-19.503,19.491,9.053,2.559,4.694,4.132,9.103,4.277,3.665,4.46,2.475,-16.88,10.94,7.105,5.822,3.696,2.842,2019.0,Volume of Imports of goods
961,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,0.708,1.284,1.613,1.841,2.302,3.078,3.74,3.894,4.823,5.43,5.78,5.99,5.314,5.225,7.629,9.708,11.954,13.254,16.48,17.49,19.552,21.12,22.298,20.995,20.68,22.744,24.523,25.663,26.311,26.989,27.798,2019.0,General government net debt
726,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Volume of exports of goods and services
726,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Employment
726,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,0.111,0.145,0.141,0.171,0.269,0.27,0.338,0.623,0.574,0.697,0.803,0.665,0.748,2019.0,General government revenue
726,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,2.847,3.665,3.487,4.074,5.956,5.723,6.845,12.666,10.697,12.331,13.471,10.54,11.183,2019.0,General government revenue
199,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,3.306,3.369,2.825,1.706,2.111,2.884,3.646,3.8,1.711,-2.922,-2.558,-1.547,-1.747,-1.365,-1.256,-1.572,-0.674,-0.829,-0.423,-2.266,-9.315,-6.093,-2.351,0.235,1.781,3.07,2019.0,General government primary net lending/borrowing
733,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,2.381,-4.922,-1.509,-3.811,-8.668,-24.449,13.996,45.266,11.443,-0.729,15.415,54.833,51.104,72.188,69.165,2019.0,General government primary net lending/borrowing
361,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,52.084,54.009,56.484,57.309,58.107,58.877,60.389,62.287,69.354,69.959,71.444,73.671,75.587,76.984,79.212,80.556,85.422,92.19,94.819,100.963,102.157,106.54,108.71,109.26,109.93,109.33,106.71,106.74,107.547,106.741,107.158,108.212,109.596,111.752,113.951,116.193,118.479,2019.0,"Inflation, end of period consumer prices"
361,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,18.014,10.386,-6.04,3.069,7.113,-21.653,11.442,12.877,9.897,5.683,5.612,2018.0,Volume of imports of goods and services
362,39.645,45.641,47.747,48.45,49.443,49.691,50.772,54.345,54.796,57.204,59.682,62.987,66.553,67.069,68.856,72.892,73.566,73.562,75.918,77.751,81.52,85.819,85.599,86.485,87.748,91.179,94.429,97.095,102.483,102.323,105.648,108.574,113.11,114.775,118.813,117.644,114.022,114.141,116.865,117.491,117.892,120.335,122.793,125.249,127.754,130.309,2018.0,"Inflation, average consumer prices"
362,12.557500000000001,11.68,10.611,10.623,12.1875,0.164,0.199,0.209,0.218,0.262,0.262,0.305,0.334,0.402,0.367,0.395,0.403,0.423,0.445,0.521,0.521,0.532,0.572,0.611,0.658,0.797,0.846,0.811,0.857,0.928,1.041,1.143,1.208,1.14,1.114,1.157,1.161,1.257,1.293,1.428,1.533,1.448,1.418,1.496,1.548,1.598,2018.0,General government total expenditure
364,2258.708,2776.18,3068.681,3272.893,3588.356,3843.219,4215.427,4571.22,5194.455,5528.793,6140.97,6460.53,7048.457,7261.924,7343.002,8018.945,8413.746,8829.038,9487.453,9923.976,10067.129,10927.786,11684.44,12134.094,13087.341,13747.323,15182.963,16935.484,17190.105,16666.522,16805.38,16662.995,17060.057,17738.428,17880.6,18542.307,18990.424,19406.235,19854.823,20152.727,18989.322,19982.125,21076.767,2.0,2.0,2.0,2016.0,"Gross domestic product per capita, current prices"
364,1724.901,1944.433,2100.699,2236.15,2421.871,2586.861,2762.507,2830.448,3296.226,3519.504,3797.327,3982.149,4362.947,4627.702,4672.543,5095.979,5245.499,5536.85,5850.209,6061.113,6309.956,6560.126,7053.433,7702.379,8201.936,8629.56,9532.129,10071.112,10419.248,10268.035,10029.316,10185.708,10339.712,10794.746,11204.618,11552.087,12383.753,12201.783,12752.27,13018.786,12267.612,12986.908,13675.564,2.0,2.0,2.0,2016.0,"Gross domestic product per capita, current prices"
364,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,9.551,9.444,-6.301,-2.048,0.662,-19.582,10.259,15.655,3.578,2.162,5.353,2018.0,Volume of imports of goods and services
366,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,-5.427,1.139,-1.239,-3.571,0.548,5.271,2.488,2.208,-0.374,1.976,-2.909,-4.753,-6.177,-8.33,-8.152,-8.331,-7.742,-11.043,-12.914,-8.192,-9.012,-10.077,-11.744,-13.344,2018.0,General government structural balance
366,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.008,0.02,0.109,0.41,0.462,0.496,0.596,1.019,1.674,2.374,3.23,4.2,5.105,6.106,7.206,8.061,9.698,10.638,11.993,14.452,16.434,16.981,17.294,16.357,19.489,24.082,25.855,27.575,39.336,64.353,75.494,86.316,97.034,107.975,2018.0,"Gross domestic product corresponding to fiscal year, current prices"
146,118.954,108.905,111.579,111.278,106.269,107.779,154.449,193.384,209.365,202.212,258.017,261.197,271.577,264.178,292.675,342.763,330.24,286.56,294.826,289.545,272.176,278.687,301.5,353.147,393.595,408.67,431.132,480.268,553.827,541.621,583.068,699.663,667.9,688.724,709.465,679.747,671.393,680.041,705.515,704.825,707.868,790.655,832.432,864.611,909.423,945.377,2019.0,"Gross domestic product, current prices"
463,5616.252,6965.208,7049.077,7268.249,7230.868,7722.997,8976.274,11095.008,15635.514,16986.22,21093.443,23779.385,27560.012,29841.92,35539.323,39080.178,46139.147,48622.75,50341.233,50904.709,57364.059,59558.415,64118.05,59835.68,68437.353,78782.712,88098.997,100625.829,118945.898,119508.522,130500.585,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2010.0,"Gross domestic product per capita, current prices"
463,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.761,12.405,13.462,13.483,8.171,11.672,10.781,12.288,8.089,8.182,8.406,10.924,8.139,8.613,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2010.0,Unemployment rate
463,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government structural balance
528,9.169,10.495,2.048,17.569,19.158,1.88,28.045,22.165,5.209,4.201,0.878,13.337,6.853,5.187,7.37,13.334,6.915,9.187,0.631,14.241,18.861,-8.878,11.343,12.135,13.889,5.35,12.361,9.293,3.263,-10.541,28.048,5.977,22.084,0.572,1.523,-2.826,-5.614,4.019,-0.685,0.366,-1.5,2.712,1.292,1.286,1.283,1.369,2019.0,Volume of exports of goods
923,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,5.536,5.573,5.607,5.668,5.735,5.822,5.939,6.115,6.216,6.327,6.448,6.577,6.713,6.854,7.001,7.152,7.31,7.473,7.642,7.816,7.995,8.178,8.363,8.549,8.735,8.921,9.107,9.292,9.475,9.657,9.836,10.013,10.188,10.36,2014.0,Population
923,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,12.048,13.508,13.602,15.203,16.74,17.326,17.932,20.084,23.622,22.462,22.12,23.415,23.16,24.885,25.134,26.939,28.395,29.944,29.914,29.667,29.088,27.38,24.295,25.555,27.459,27.731,27.829,27.859,2018.0,General government revenue
738,-0.521,-0.407,-0.523,-0.305,-0.359,-0.375,-0.321,-0.407,-0.357,-0.335,-0.559,-0.737,-0.714,-0.895,-0.637,-0.59,-0.413,-0.436,-0.704,-0.777,-0.397,-0.309,-0.174,-0.16,-0.5,-0.938,-1.374,-1.83,-2.126,-2.179,-2.352,-3.745,-4.742,-4.888,-4.977,-3.708,-2.058,-1.382,-1.703,-1.39,-2.068,-2.966,-2.49,-2.397,-2.29,-2.199,2018.0,Current account balance
578,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,20.23,20.711,19.954,17.629,17.455,17.554,19.056,18.99,20.264,20.437,21.753,20.606,20.219,20.027,19.508,20.939,21.208,21.391,22.151,21.385,22.315,21.915,21.099,21.425,21.024,21.024,21.024,21.024,21.024,21.024,21.024,2019.0,General government revenue
537,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,3.242,-7.639,-8.239,-7.48,-10.497,41.033,-29.932,-18.562,-17.17,-19.793,-25.084,-39.115,-14.367,-37.525,-33.062,-55.192,-33.384,-28.082,-32.075,-17.518,-33.763,-56.953,-51.451,-42.425,-36.259,2018.0,General government net lending/borrowing
537,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.214,0.006,0.021,0.045,0.076,0.107,0.145,0.185,0.225,0.267,0.313,0.361,0.411,0.464,2018.0,General government gross debt
369,64602.611,66502.669,67917.717,59955.629,55675.396,52687.967,50396.717,47648.777,45415.406,44715.132,45082.817,46183.902,50533.712,49916.272,51451.864,53213.128,56857.874,61024.035,65884.649,71046.313,75755.759,78281.046,83513.151,94632.308,101050.997,106481.291,121016.694,125597.335,129132.457,122301.834,125846.724,124850.034,123174.807,125093.155,123166.484,124680.357,116216.706,112996.726,112250.781,111835.702,104948.732,107125.408,111000.682,2.0,2.0,2.0,2018.0,"Gross domestic product per capita, constant prices"
369,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,45.343,30.861,27.878,29.985,28.792,27.282,26.481,26.735,28.161,27.411,27.251,24.826,24.087,25.222,24.565,23.457,23.343,25.251,29.883,26.775,28.197,33.398,31.521,30.402,31.092,33.301,35.05,36.523,33.194,32.807,30.715,29.94,33.785,32.756,32.316,32.031,31.909,31.881,2019.0,General government total expenditure
186,110.638,36.364,31.111,31.335,48.378,44.506,34.617,38.851,73.668,63.267,60.317,65.967,70.073,66.097,104.54,89.566,80.236,85.653,84.721,64.87,55.035,54.246,45.134,25.337,8.599,8.179,9.597,8.756,10.444,6.251,8.566,6.472,8.892,7.493,8.855,7.671,7.775,11.144,16.332,15.177,11.942,11.933,11.365,11.0,11.0,11.0,2019.0,"Inflation, average consumer prices"
186,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,4.309,8.698,7.511,12.706,6.877,5.814,19.185,10.69,-15.059,12.868,12.201,1.802,9.302,13.288,8.898,6.75,8.076,7.571,-4.466,6.602,8.676,13.626,6.317,6.93,1.493,-0.954,12.581,9.971,8.241,-17.814,26.49,10.786,9.882,6.258,4.746,2019.0,Volume of exports of goods and services
